"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","baseMean","pvalue"
"NS","Gohir.D03G037500",0.1604,0.454182813122126,151.55,0.106974164210375
"NS","Gohir.D04G024700",0.1535,0.454182813122126,116.97,0.107014209898388
"NS","Gohir.D05G038500",0.1663,0.454182813122126,4.41,0.107000762103156
"NS","Gohir.D06G217600",0.1704,0.454182813122126,5.23,0.10693011790567
"NS","Gohir.D11G103333",-0.1389,0.454182813122126,3.4,0.107014354911142
"NS","Gohir.D12G249500",-0.1666,0.454182813122126,284.95,0.106968017149866
"NS","Gohir.A07G106066",0.1599,0.454197579614957,88.23,0.107027245656471
"NS","Gohir.D02G226900",0.1503,0.454249878535804,139.46,0.107048981943384
"NS","Gohir.A02G053800",0.1504,0.454288427667754,327.58,0.107067479823726
"NS","Gohir.A07G031050",0.1773,0.454567764470631,26.15,0.107161571827235
"NS","Gohir.A11G196900",-0.1558,0.454567764470631,144.69,0.107157789266766
"NS","Gohir.D04G092400",0.1773,0.454567764470631,81.64,0.10715537914715
"NS","Gohir.D07G224900",-0.1367,0.454713113668011,5.38,0.107205259165243
"NS","Gohir.A01G085500",-0.1287,0.454849034538645,16.85,0.107273938250882
"NS","Gohir.A05G144100",-0.1747,0.454849034538645,118.76,0.107260049975397
"NS","Gohir.A05G358100",0.1741,0.454849034538645,7.22,0.107280477198074
"NS","Gohir.A12G102800",0.1773,0.454849034538645,23.73,0.107249816845032
"NS","Gohir.D08G026000",0.1632,0.454849034538645,56.86,0.107284429344248
"NS","Gohir.D02G074701",0.1774,0.454922312876074,20.35,0.107311139862852
"NS","Gohir.A07G077900",0.1633,0.454941310384529,120.08,0.107343901809959
"NS","Gohir.A10G208600",-0.1751,0.454941310384529,138.65,0.107325921429773
"NS","Gohir.D08G038100",-0.1514,0.454941310384529,159.67,0.107336321245582
"NS","Gohir.D03G145800",-0.1685,0.454942381222261,193.35,0.107353581379178
"NS","Gohir.D03G153400",0.1659,0.455158229041755,121.11,0.10741394675832
"NS","Gohir.D10G058300",0.1728,0.455209070042067,61.53,0.107435377285105
"NS","Gohir.D12G061100",-0.1758,0.455342417182112,2518.69,0.107476284171601
"NS","Gohir.A03G000050",-0.1724,0.455427422986073,11.29,0.107556031625559
"NS","Gohir.A05G013800",0.1753,0.455427422986073,52.5,0.107559059881876
"NS","Gohir.A06G096700",-0.1737,0.455427422986073,127.92,0.107531177189896
"NS","Gohir.A07G057700",-0.1588,0.455427422986073,112.35,0.107590153633907
"NS","Gohir.A08G062601",-0.1765,0.455427422986073,17.7,0.107535652383444
"NS","Gohir.A10G232100",-0.1397,0.455427422986073,10.87,0.107534290947266
"NS","Gohir.D03G067600",-0.1708,0.455427422986073,825.57,0.107573833584185
"NS","Gohir.D07G012000",0.1724,0.455427422986073,23.14,0.107574848588338
"NS","Gohir.D11G309100",0.1611,0.455427422986073,94.47,0.107590717974808
"NS","Gohir.D12G118700",-0.173,0.455427422986073,41.06,0.107561684337671
"NS","Gohir.A07G203800",-0.1477,0.455551773499975,136.06,0.107647160340682
"NS","Gohir.A10G212900",-0.1651,0.455551773499975,23.67,0.107635844557495
"NS","Gohir.A11G013800",-0.1654,0.455551773499975,129.16,0.107657852813245
"NS","Gohir.D07G210800",0.1673,0.455551773499975,179.42,0.107651051289703
"NS","Gohir.A03G000042",-0.1695,0.455677954406194,76.6,0.107718928497734
"NS","Gohir.D05G059000",0.1613,0.455677954406194,4.95,0.107742099911819
"NS","Gohir.D08G160000",0.161,0.455677954406194,286.69,0.107753767419882
"NS","Gohir.D10G152933",0.1769,0.455677954406194,12.72,0.107746557025893
"NS","Gohir.D11G017800",-0.1713,0.455677954406194,66.28,0.107738669329716
"NS","Gohir.D13G001300",0.1616,0.455677954406194,8.42,0.107750513256611
"NS","Gohir.D13G080100",0.1741,0.455677954406194,17.93,0.107750538789216
"NS","Gohir.D12G157400",-0.1722,0.455695461625574,455.66,0.107767349845269
"NS","Gohir.D05G206800",-0.1735,0.455785157249497,47.35,0.107798006316738
"NS","Gohir.A12G223800",-0.1651,0.455851797888915,56.09,0.107842104776165
"NS","Gohir.A13G053582",-0.177,0.455851797888915,133.51,0.107827157117817
"NS","Gohir.D09G094400",0.1586,0.455851797888915,64.6,0.107838497592103
"NS","Gohir.A09G102850",0.1763,0.455948417861492,51.4,0.10788385792707
"NS","Gohir.D08G032575",-0.1483,0.455948417861492,4.2,0.107880398232322
"NS","Gohir.D02G189700",-0.1687,0.455961435438269,15.48,0.107896386090034
"NS","Gohir.D07G183400",0.1744,0.456142542197359,54.4,0.10794869404136
"NS","Gohir.A06G071000",-0.1739,0.456203855017823,66.63,0.107972657107617
"NS","Gohir.A10G129300",-0.1699,0.456226164538719,12.43,0.108006297759114
"NS","Gohir.D05G225600",-0.1576,0.456226164538719,13.32,0.107992772918716
"NS","Gohir.D08G071332",0.1648,0.456226164538719,167.88,0.107998867445829
"NS","Gohir.A11G140600",-0.1706,0.456428684935002,153.49,0.108073157537345
"NS","Gohir.D05G265400",-0.1638,0.456428684935002,6.37,0.108072947059618
"NS","Gohir.D13G143700",-0.1766,0.45646979338694,19.76,0.10809234974774
"NS","Gohir.D01G053800",-0.1705,0.456565265881425,108.1,0.108124418229565
"NS","Gohir.D11G181800",-0.1741,0.45664757341933,13.69,0.108153372651947
"NS","Gohir.D09G164440",0.1514,0.456652845911973,5.59,0.108164083746783
"NS","Gohir.D11G269500",-0.173,0.456653856675055,31.97,0.108173785526507
"NS","Gohir.A11G271700",0.1532,0.456675080391532,20.16,0.108188275883058
"NS","Gohir.D09G120700",0.1704,0.456696509072701,60.44,0.108202815680424
"NS","Gohir.A05G180600",-0.1765,0.456709237829319,208.9,0.108215294956035
"NS","Gohir.A03G178100",-0.1662,0.456720910607508,597.2,0.108227524527714
"NS","Gohir.A12G031000",-0.1582,0.456734974261151,97.88,0.108243026311646
"NS","Gohir.D01G077900",0.1697,0.456734974261151,132.66,0.108249785238273
"NS","Gohir.A09G015900",-0.1765,0.456799108617568,28.23,0.108274450963041
"NS","Gohir.A06G152950",0.1686,0.456807093883322,28.75,0.10828580924213
"NS","Gohir.D09G237300",-0.1747,0.456877280745104,1489.39,0.108311913986837
"NS","Gohir.A01G104500",0.1263,0.457204073221753,10.77,0.108440916812662
"NS","Gohir.A05G261900",-0.1744,0.457204073221753,37.15,0.108434520301736
"NS","Gohir.A07G135100",-0.16,0.457204073221753,215.89,0.108428634311502
"NS","Gohir.A11G258200",0.1665,0.457204073221753,54.11,0.10844150289327
"NS","Gohir.D03G144000",0.17,0.457204073221753,49.55,0.108450736540058
"NS","Gohir.D05G308900",-0.173,0.457204073221753,13.78,0.108455703071749
"NS","Gohir.D10G209000",0.1635,0.457204073221753,96.69,0.108419010701979
"NS","Gohir.D12G034800",0.1236,0.457214402360985,880.21,0.108467627282033
"NS","Gohir.A06G053800",0.1457,0.457224961802051,120.74,0.108489080762439
"NS","Gohir.D10G122100",0.1655,0.457224961802051,128.52,0.108483501328627
"NS","Gohir.A05G147700",0.1471,0.45726745252004,11.77,0.108537063170681
"NS","Gohir.A12G177000",0.1757,0.45726745252004,21.54,0.108509967472482
"NS","Gohir.D03G105000",-0.1666,0.45726745252004,50.18,0.108535835990495
"NS","Gohir.D05G061130",0.1755,0.45726745252004,71.1,0.108526436928824
"NS","Gohir.A01G020500",0.1736,0.457405112216299,163.39,0.108579216028801
"NS","Gohir.A05G043000",-0.1618,0.457477376363743,25.16,0.108605849585566
"NS","Gohir.A13G184100",-0.1685,0.457508092232604,78.18,0.108622621649424
"NS","Gohir.A12G041100",0.1727,0.457553427597423,74.03,0.108658820818045
"NS","Gohir.D02G233200",-0.1747,0.457553427597423,13.93,0.108661828298675
"NS","Gohir.D06G111000",-0.1636,0.457553427597423,168.99,0.108660477470039
"NS","Gohir.A02G150701",0.174,0.457562955918426,43.58,0.108678586931012
"NS","Gohir.A08G103900",-0.176,0.457562955918426,24.28,0.108692534741998
"NS","Gohir.D09G023900",0.1757,0.457562955918426,259.72,0.1086901895837
"NS","Gohir.A02G049200",-0.1697,0.457584066995964,24.83,0.108798155336272
"NS","Gohir.A04G032700",0.173,0.457584066995964,49.71,0.108769857496736
"NS","Gohir.A05G134900",-0.1693,0.457584066995964,478.51,0.108795903443689
"NS","Gohir.A07G095700",0.1301,0.457584066995964,9.9,0.108768718416683
"NS","Gohir.A08G008200",-0.1762,0.457584066995964,33.62,0.108759171580173
"NS","Gohir.A09G125500",0.1761,0.457584066995964,160.31,0.108830292602148
"NS","Gohir.A10G038300",0.1518,0.457584066995964,182.58,0.108810340894081
"NS","Gohir.A11G240550",-0.1455,0.457584066995964,12.64,0.108726944888022
"NS","Gohir.D02G099300",-0.1755,0.457584066995964,64.34,0.108738993945621
"NS","Gohir.D02G134100",-0.1741,0.457584066995964,47.13,0.108828020077322
"NS","Gohir.D06G013800",-0.1761,0.457584066995964,142.96,0.108828906320252
"NS","Gohir.D11G211600",-0.1749,0.457584066995964,52.97,0.108828353301979
"NS","Gohir.D12G269900",0.1751,0.457584066995964,37.39,0.10875243340642
"NS","Gohir.D13G152290",-0.1596,0.457584066995964,92.25,0.108709786807844
"NS","Gohir.D02G037400",-0.1747,0.457786958117333,38.94,0.108888033407146
"NS","Gohir.D11G007700",-0.176,0.457948120977756,60.94,0.108935856378463
"NS","Gohir.A12G178300",-0.1757,0.457954781143594,762.78,0.108956419334661
"NS","Gohir.A12G238300",-0.1525,0.457954781143594,3.56,0.108949776318892
"NS","Gohir.A08G083500",0.13,0.457981806160221,265.86,0.108972338999955
"NS","Gohir.A05G240500",0.1526,0.458135268806692,95.33,0.109018347015666
"NS","Gohir.A03G059300",0.1402,0.458146526847105,185.95,0.109049505882567
"NS","Gohir.A12G119200",-0.1651,0.458146526847105,44.09,0.109042121274671
"NS","Gohir.D05G304600",-0.165,0.458146526847105,48.87,0.109032311735193
"NS","Gohir.A06G032800",0.1637,0.458261427017087,14.95,0.109090289087619
"NS","Gohir.A10G003500",-0.1466,0.458261427017087,251.06,0.109095846145862
"NS","Gohir.A09G081000",0.1629,0.458262190486663,353.48,0.109108721849033
"NS","Gohir.D11G106000",-0.1759,0.458262190486663,190.33,0.109115019288899
"NS","Gohir.A07G114100",-0.1624,0.458350694249548,117.46,0.109155700770817
"NS","Gohir.A12G126700",0.1504,0.458350694249548,9.77,0.109164585157569
"NS","Gohir.A12G166000",0.1618,0.458350694249548,118.2,0.10915051462613
"NS","Gohir.A01G161800",-0.1483,0.458363686670311,112.61,0.109177177336826
"NS","Gohir.A12G151200",0.1648,0.458430401340159,53.08,0.109235038016259
"NS","Gohir.A13G036200",0.1734,0.458430401340159,137.24,0.109227941225114
"NS","Gohir.D02G094850",-0.1741,0.458430401340159,12.3,0.109240563933109
"NS","Gohir.D04G066700",0.1504,0.458430401340159,168.26,0.109203088648362
"NS","Gohir.D13G205500",0.1751,0.458430401340159,259.71,0.109237310546178
"NS","Gohir.D11G159100",0.1613,0.458454197899242,7.5,0.109255734149175
"NS","Gohir.A10G100333",0.1747,0.458546081449118,65.87,0.109296634374414
"NS","Gohir.D07G159500",-0.1754,0.458546081449118,9.73,0.109295229903801
"NS","Gohir.A03G087000",0.1746,0.45855992637479,36.25,0.109337941831635
"NS","Gohir.A09G026300",-0.1627,0.45855992637479,130.56,0.109335130017206
"NS","Gohir.A11G079000",-0.1694,0.45855992637479,47.34,0.109316659843929
"NS","Gohir.A11G162000",0.1728,0.45855992637479,22.17,0.10931939825941
"NS","Gohir.D04G001700",-0.1687,0.458763266076036,50.11,0.109410339271614
"NS","Gohir.D10G036000",-0.1587,0.458763266076036,136.35,0.109424449975161
"NS","Gohir.D12G208500",0.1758,0.458763266076036,31.23,0.109407953797015
"NS","Gohir.D13G054600",0.1524,0.458763266076036,96.94,0.109423656039265
"NS","Gohir.A03G016330",-0.1652,0.458779809688935,44.93,0.109444006133521
"NS","Gohir.A13G031600",-0.1713,0.458779809688935,185.61,0.109447408805402
"NS","Gohir.D05G288500",-0.1608,0.458836291205058,56.14,0.109470390736325
"NS","Gohir.A11G294900",-0.1644,0.458870311513191,13.46,0.10948801568741
"NS","Gohir.A03G006180",0.1749,0.458928753979075,9.71,0.109517510216112
"NS","Gohir.A04G145000",-0.164,0.458928753979075,57.8,0.109521233368962
"NS","Gohir.D01G157000",0.1757,0.458928753979075,157.32,0.109530488776025
"NS","Gohir.D11G030300",0.1742,0.459015278078018,70.27,0.109560650397445
"NS","Gohir.D11G269100",0.164,0.459025315448625,500.44,0.109572557686866
"NS","Gohir.A07G120400",-0.1752,0.4590827895506,16.98,0.109595789855211
"NS","Gohir.D09G116600",0.1724,0.459148625409958,49.23,0.109621020761988
"NS","Gohir.D04G089900",-0.1752,0.459160030907988,32.62,0.109633258105113
"NS","Gohir.A05G291800",0.1599,0.459218795621887,76.74,0.109656804822765
"NS","Gohir.D11G093600",0.1566,0.459327255377516,6.65,0.109692221678945
"NS","Gohir.A09G049300",-0.1665,0.459412304504981,120.28,0.109722051838467
"NS","Gohir.A03G143800",0.1725,0.459439070629389,67.69,0.109747484587973
"NS","Gohir.D07G108600",0.162,0.459439070629389,9.29,0.10974110893213
"NS","Gohir.D07G049300",0.1704,0.459443065535432,34.83,0.109757959025238
"NS","Gohir.A09G052100",-0.1755,0.45944879113336,68.62,0.109768847114953
"NS","Gohir.A02G020406",0.1646,0.459476017764166,120.03,0.109793585893498
"NS","Gohir.A03G172600",-0.175,0.459476017764166,185.21,0.109794393635648
"NS","Gohir.A01G227200",0.1344,0.459533244034537,211.73,0.11003292207777
"NS","Gohir.A02G065400",-0.174,0.459533244034537,16.78,0.109854485871053
"NS","Gohir.A03G048500",-0.1673,0.459533244034537,121.3,0.109868751875615
"NS","Gohir.A05G365700",-0.1708,0.459533244034537,46.68,0.110040657632547
"NS","Gohir.A06G041600",-0.1706,0.459533244034537,306.27,0.11004336664962
"NS","Gohir.A06G091000",-0.1716,0.459533244034537,77.79,0.110044916374179
"NS","Gohir.A07G039432",-0.1731,0.459533244034537,5.52,0.109993617321385
"NS","Gohir.A08G195900",-0.1553,0.459533244034537,6.77,0.110019834795331
"NS","Gohir.A10G136200",-0.1656,0.459533244034537,57.23,0.110043641012917
"NS","Gohir.A11G119100",0.1752,0.459533244034537,39.93,0.109822378953909
"NS","Gohir.D01G195400",0.1736,0.459533244034537,104.88,0.109914560120074
"NS","Gohir.D03G177800",-0.1621,0.459533244034537,262.89,0.110028288241812
"NS","Gohir.D05G110100",-0.1755,0.459533244034537,171.4,0.109840597309736
"NS","Gohir.D06G111300",-0.1685,0.459533244034537,46.6,0.110044040071705
"NS","Gohir.D06G170300",-0.1755,0.459533244034537,63.15,0.109827854659473
"NS","Gohir.D07G015900",-0.1664,0.459533244034537,6.25,0.109943136365286
"NS","Gohir.D07G020400",0.1722,0.459533244034537,49.12,0.109935303294288
"NS","Gohir.D08G135100",-0.1504,0.459533244034537,12.05,0.110042234043711
"NS","Gohir.D10G112300",-0.1731,0.459533244034537,244.09,0.10997616014735
"NS","Gohir.D10G119300",0.1711,0.459533244034537,141.37,0.11003958499365
"NS","Gohir.D11G045700",-0.1754,0.459533244034537,101.15,0.109893621945368
"NS","Gohir.D11G176900",-0.1688,0.459533244034537,15.95,0.110032401893655
"NS","Gohir.D11G290500",0.1715,0.459533244034537,48.13,0.10999192566656
"NS","Gohir.D13G133900",0.1685,0.459533244034537,129.93,0.109883680604256
"NS","Gohir.D13G239800",0.1391,0.459533244034537,6.75,0.110046118966165
"NS","Gohir.A01G015500",-0.1705,0.459580277655673,38.31,0.110095474305372
"NS","Gohir.A09G037600",0.1719,0.459580277655673,412.09,0.1100949409137
"NS","Gohir.D06G081300",0.1722,0.459580277655673,37.03,0.110078614773595
"NS","Gohir.D12G194500",0.1622,0.459580277655673,185.14,0.110073146166742
"NS","Gohir.A06G055900",-0.1668,0.459585096236038,50.36,0.110125197945991
"NS","Gohir.D08G032100",0.1748,0.459585096236038,11.41,0.110117267036993
"NS","Gohir.D13G239200",-0.1695,0.459585096236038,25.12,0.110117319263438
"NS","Gohir.A04G132100",0.1738,0.45964826285638,276.21,0.11015688839281
"NS","Gohir.A05G146400",-0.1742,0.45964826285638,71.64,0.110159939249503
"NS","Gohir.A11G101100",-0.175,0.45964826285638,80.54,0.110168907096141
"NS","Gohir.A12G264000",-0.1739,0.459696573732073,35.55,0.110190011706022
"NS","Gohir.A12G065466",-0.1614,0.459744767948125,78.68,0.110220616766676
"NS","Gohir.D05G056900",0.1746,0.459744767948125,17.47,0.110218192963743
"NS","Gohir.A03G057200",0.1751,0.459786671997912,34.26,0.11026877210327
"NS","Gohir.A03G118900",0.1724,0.459786671997912,26.14,0.110261880249322
"NS","Gohir.D07G205500",0.1694,0.459786671997912,49.33,0.110268118166279
"NS","Gohir.D09G117400",-0.1751,0.459786671997912,22.19,0.110240674777604
"NS","Gohir.A01G154600",-0.1702,0.459953564812966,134.71,0.110327858812161
"NS","Gohir.A13G067000",0.1541,0.459953564812966,105.53,0.110324768946479
"NS","Gohir.D05G195400",-0.1696,0.460131630884561,257.01,0.110380105485921
"NS","Gohir.A03G000034",0.17,0.460220458696791,55.07,0.110428689322551
"NS","Gohir.A11G315000",0.1342,0.460220458696791,8.5,0.110437471827312
"NS","Gohir.D06G048151",-0.155,0.460220458696791,185.17,0.110439559307243
"NS","Gohir.D12G252300",-0.1298,0.460220458696791,21.7,0.110435288986982
"NS","Gohir.A11G013900",-0.1531,0.460263079398539,243.11,0.11046513541819
"NS","Gohir.D02G223000",-0.1524,0.460263079398539,6.94,0.110468861348389
"NS","Gohir.D06G109500",-0.1749,0.460479270472735,102.78,0.110530291528308
"NS","Gohir.A04G064200",0.1739,0.460571990673727,227.86,0.110592071434527
"NS","Gohir.A12G121700",0.1714,0.460571990673727,43.31,0.110567554424934
"NS","Gohir.D04G022336",-0.1452,0.460571990673727,12.8,0.110595462845684
"NS","Gohir.D06G017700",0.1745,0.460571990673727,48.49,0.110600265228301
"NS","Gohir.D07G058100",0.1681,0.460571990673727,47.35,0.11058714019088
"NS","Gohir.A09G120775",-0.1736,0.460606179182486,91.08,0.110633052438327
"NS","Gohir.D05G249100",0.1476,0.460606179182486,110.84,0.110655629322918
"NS","Gohir.D08G230700",-0.1682,0.460606179182486,46.13,0.110642577654788
"NS","Gohir.D11G106200",-0.1634,0.460606179182486,6.32,0.110618551256356
"NS","Gohir.D12G253900",0.1655,0.460606179182486,121.43,0.110656196465846
"NS","Gohir.D13G204700",-0.1682,0.46066978536038,55.35,0.11068102281918
"NS","Gohir.D05G084000",0.1582,0.460704129655841,358.62,0.110698820710508
"NS","Gohir.A05G025000",-0.1714,0.460777244841684,89.37,0.11072593676811
"NS","Gohir.A01G140252",0.1726,0.460785157686517,21.44,0.110756482162528
"NS","Gohir.D06G033200",0.1621,0.460785157686517,75.64,0.110751968571041
"NS","Gohir.D12G101600",-0.1612,0.460785157686517,66.25,0.110752391204637
"NS","Gohir.D08G176600",0.1747,0.460809798128278,212.07,0.110771953337881
"NS","Gohir.A01G210200",0.1638,0.460865588326171,65.24,0.110804463766029
"NS","Gohir.D09G020700",0.1515,0.460865588326171,200.27,0.110800551613119
"NS","Gohir.D12G241400",-0.1677,0.461008496188063,27.74,0.110848375254171
"NS","Gohir.A09G059400",-0.1738,0.461027203939889,140.75,0.110862426475806
"NS","Gohir.D06G103100",-0.1747,0.461046792826715,49.22,0.110876690376023
"NS","Gohir.D08G131700",0.1558,0.461059549800023,232.58,0.110889311946309
"NS","Gohir.A07G117200",-0.1657,0.461117350706208,107.72,0.11092232333917
"NS","Gohir.D04G129600",0.166,0.461117350706208,20.47,0.110913345617615
"NS","Gohir.A13G011300",-0.1739,0.461296276869945,41.85,0.110974922802737
"NS","Gohir.D03G007700",0.1575,0.461373155463443,62.2,0.11100297778877
"NS","Gohir.A06G069100",-0.1544,0.461462400828271,169.57,0.111034011571029
"NS","Gohir.A06G044132",-0.1724,0.461624123996539,20.12,0.111101620394111
"NS","Gohir.A07G069900",0.1711,0.461624123996539,74.09,0.111084721831748
"NS","Gohir.A12G255700",0.1633,0.461624123996539,225.23,0.111097498657344
"NS","Gohir.A10G133800",0.1723,0.461627254351964,6.84,0.111126591125791
"NS","Gohir.D04G093800",0.1715,0.461627254351964,40.36,0.111131070059285
"NS","Gohir.D06G086500",-0.1739,0.461627254351964,36.07,0.111112424071145
"NS","Gohir.A13G235100",-0.1661,0.461729797207418,160.06,0.111165323534045
"NS","Gohir.A04G109416",-0.1735,0.461877797857357,47.83,0.111210526545845
"NS","Gohir.D05G049500",0.1617,0.461954927089126,52.78,0.11123866986537
"NS","Gohir.D04G179500",0.1521,0.461966157621472,389.89,0.111266795467837
"NS","Gohir.D08G113400",-0.1741,0.461966157621472,96.72,0.11127009150833
"NS","Gohir.D11G318800",-0.1655,0.461966157621472,104.44,0.111254504339912
"NS","Gohir.A05G234600",-0.1614,0.462058460504002,82.11,0.11130189812182
"NS","Gohir.A07G018700",-0.1723,0.462140123598191,91.62,0.111331145398934
"NS","Gohir.A12G238000",0.1743,0.462151661231581,626.08,0.111349096635354
"NS","Gohir.D12G029700",0.162,0.462151661231581,106.66,0.111353077430601
"NS","Gohir.A03G147900",-0.1526,0.462166752219896,28.32,0.111403356280772
"NS","Gohir.A05G110800",-0.1611,0.462166752219896,327.44,0.111402647440715
"NS","Gohir.A07G213860",-0.1442,0.462166752219896,56.42,0.111404596530751
"NS","Gohir.A09G184700",-0.1481,0.462166752219896,3.44,0.111370452202166
"NS","Gohir.D13G177600",0.1702,0.462166752219896,43.5,0.111381650169351
"NS","Gohir.A02G147800",-0.1728,0.462327206732256,37.46,0.111452853773789
"NS","Gohir.A10G023600",-0.1615,0.462488291114292,5.03,0.111545741495913
"NS","Gohir.A10G216100",-0.1742,0.462488291114292,596.21,0.111554085743225
"NS","Gohir.A11G124901",-0.1722,0.462488291114292,31.6,0.111506686184258
"NS","Gohir.A12G264766",-0.1605,0.462488291114292,4.55,0.111547274601408
"NS","Gohir.A13G145900",-0.1637,0.462488291114292,84.27,0.111547005314591
"NS","Gohir.D06G200600",0.1361,0.462488291114292,301.37,0.111545822108177
"NS","Gohir.D09G116200",-0.1437,0.462488291114292,7.33,0.111558769101978
"NS","Gohir.D07G189500",-0.1695,0.462575816821761,45.15,0.111589466627413
"NS","Gohir.A02G006800",-0.1733,0.462660129778675,214.24,0.111630116627173
"NS","Gohir.A03G178200",-0.1553,0.462660129778675,100.18,0.111648153157945
"NS","Gohir.A11G166200",-0.1576,0.462660129778675,7.17,0.111648039741227
"NS","Gohir.A12G031100",0.1722,0.462660129778675,89.3,0.111624356061557
"NS","Gohir.D04G119700",0.165,0.46267702583349,50.76,0.111661817651941
"NS","Gohir.D06G177900",-0.168,0.462780151146717,142.89,0.11169629507992
"NS","Gohir.A03G128800",-0.1706,0.462834963775076,24.97,0.111720849057397
"NS","Gohir.D05G240800",-0.1682,0.462834963775076,34.88,0.111728705511389
"NS","Gohir.A13G196800",0.1597,0.462950237826578,104.59,0.111766125588841
"NS","Gohir.A06G211100",0.1678,0.462968918228896,222.91,0.111789821883989
"NS","Gohir.D03G061900",0.1733,0.462968918228896,125.97,0.11178119615022
"NS","Gohir.A01G192800",-0.1595,0.463279795886231,312.14,0.111880555070886
"NS","Gohir.D05G167500",-0.1608,0.463279795886231,173.72,0.111894524356315
"NS","Gohir.D10G102700",-0.1559,0.463279795886231,19.55,0.111899807528246
"NS","Gohir.D13G058975",-0.17,0.463279795886231,10.4,0.11190328596448
"NS","Gohir.A06G096900",-0.1719,0.463364320048457,31.28,0.111942905251657
"NS","Gohir.D02G012900",0.1645,0.463364320048457,78.46,0.11194201146172
"NS","Gohir.D05G152150",-0.1471,0.463553861429864,32.65,0.111998301373233
"NS","Gohir.A08G104400",-0.1688,0.463744274925441,37.12,0.112063525366359
"NS","Gohir.A12G093600",-0.1604,0.463744274925441,14.09,0.112060215326996
"NS","Gohir.D06G141800",0.1691,0.463757572121646,9.24,0.112076348190111
"NS","Gohir.A11G148400",0.1723,0.463829188009805,23.7,0.112103266658648
"NS","Gohir.A02G007400",-0.1686,0.46388680075015,52.16,0.112290211487013
"NS","Gohir.A03G206400",0.1735,0.46388680075015,23.97,0.112182178825466
"NS","Gohir.A05G202000",-0.1508,0.46388680075015,15.67,0.112170651505356
"NS","Gohir.A08G233800",-0.1593,0.46388680075015,81.01,0.112262058816665
"NS","Gohir.A09G162800",0.1737,0.46388680075015,62.22,0.112236296375004
"NS","Gohir.A09G188600",-0.1528,0.46388680075015,9.47,0.112279781311154
"NS","Gohir.A10G007900",0.1619,0.46388680075015,12.76,0.112245184818342
"NS","Gohir.D01G041900",0.1671,0.46388680075015,32.29,0.112243514477158
"NS","Gohir.D02G116300",-0.1498,0.46388680075015,89.09,0.112157765043673
"NS","Gohir.D03G122600",0.1733,0.46388680075015,228.28,0.112263801286591
"NS","Gohir.D03G123600",0.1736,0.46388680075015,18.43,0.112179606757516
"NS","Gohir.D06G052200",-0.15,0.46388680075015,10.19,0.112277565610626
"NS","Gohir.D06G119650",0.1562,0.46388680075015,203.52,0.11228674753927
"NS","Gohir.D06G140300",-0.1736,0.46388680075015,177.1,0.112131080972971
"NS","Gohir.D07G210400",-0.1714,0.46388680075015,74.52,0.112190362770769
"NS","Gohir.D08G155400",-0.166,0.46388680075015,9.26,0.112255918449322
"NS","Gohir.D09G131900",-0.1525,0.46388680075015,221.43,0.112212238229264
"NS","Gohir.D13G199700",0.1731,0.46388680075015,45.2,0.112272080592587
"NS","Gohir.A06G102000",-0.1574,0.463897836339059,10.97,0.112312107745246
"NS","Gohir.D06G178500",0.1701,0.463897836339059,196.35,0.112306513785787
"NS","Gohir.A02G035800",0.1729,0.463926764807644,21.84,0.11235135099228
"NS","Gohir.D02G109400",0.1522,0.463926764807644,571.81,0.112357563760293
"NS","Gohir.D13G075100",-0.1536,0.463926764807644,5.22,0.1123516700631
"NS","Gohir.1Z049561",-0.1734,0.463926764807644,16.93,0.112343809231887
"NS","Gohir.A03G066100",0.1659,0.464019354927496,193.54,0.112389602978606
"NS","Gohir.D06G077766",0.1725,0.464030170010803,23.09,0.112411452913309
"NS","Gohir.D08G239900",-0.1677,0.464030170010803,69.92,0.112407014964638
"NS","Gohir.A12G242000",0.1732,0.464200689277464,41.58,0.11246238000481
"NS","Gohir.A09G158800",-0.149,0.464298774570013,13.1,0.112515005565609
"NS","Gohir.D02G193600",-0.173,0.464298774570013,223.27,0.112514484807081
"NS","Gohir.D10G132100",-0.1726,0.464298774570013,59.27,0.112498239510689
"NS","Gohir.D05G096000",0.1686,0.464432848154716,30.5,0.112557119602519
"NS","Gohir.A09G113000",-0.1529,0.464479113616653,197.24,0.112577956733817
"NS","Gohir.A02G054200",-0.1725,0.464529515712701,17.22,0.112604436496928
"NS","Gohir.D11G349500",0.1636,0.464529515712701,6.97,0.11261239891347
"NS","Gohir.D13G152342",0.1671,0.464529515712701,58.01,0.112619049602955
"NS","Gohir.D06G120300",-0.1729,0.464702036429576,24.26,0.112670504108215
"NS","Gohir.D10G067300",-0.173,0.464737113237008,1096.56,0.112688638605459
"NS","Gohir.D02G110100",0.1251,0.464774056687052,269.53,0.112707227215262
"NS","Gohir.D08G210800",-0.1265,0.464804354477875,695.67,0.112724205652902
"NS","Gohir.D02G040600",0.1684,0.464843415188582,250.25,0.112743310708296
"NS","Gohir.D13G133400",0.1699,0.464875566494421,164.68,0.112760741429418
"NS","Gohir.A06G011000",0.1659,0.464893120268488,10.53,0.112813164763039
"NS","Gohir.A07G207900",-0.1733,0.464893120268488,44.48,0.11281283677558
"NS","Gohir.D01G112800",-0.1647,0.464893120268488,58.91,0.112807653689653
