"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","Symbol","Chr","Type","A68RootFlight","A68RootFlight1","A68RootFlight2","A68RootFlight3","A68RootGround","A68RootGround1","A68RootGround2","A68RootGround3","A68ShootFlight","A68ShootFlight1","A68ShootFlight2","A68ShootFlight3","A68ShootGround","A68ShootGround1","A68ShootGround2","A68ShootGround3","D130RootFlight","D130RootFlight1","D130RootFlight2","D130RootFlight3","D130RootGround","D130RootGround1","D130RootGround2","D130RootGround3","D130ShootFlight","D130ShootFlight1","D130ShootFlight2","D130ShootFlight3","D130ShootGround","D130ShootGround1","D130ShootGround2","D130ShootGround3","WTRootFlight","WTRootFlight1","WTRootFlight2","WTRootFlight3","WTRootGround","WTRootGround1","WTRootGround2","WTRootGround3","WTShootFlight","WTShootFlight1","WTShootFlight2","WTShootFlight3","WTShootGround","WTShootGround1","WTShootGround2","WTShootGround3"
"Down","GOHIR.D12G171400",-3.19013420029864,"5.08e-02","GOHIR.D12G171400","D12","protein_coding",4.3698485902981,2.58704029154017,2.85252681261976,2.37688065152311,1.93460336924595,1.56561069861617,2.87981178674241,2.30222085064873,3.15856731089474,1.62786342033082,2.67889024071971,2.27773044907907,3.48653957150087,3.41072889017069,2.62313782930994,2.97131843458594,2.71457263087987,4.43127100852774,2.36993075459994,3.01768185863623,1.7131461040574,2.96089749136977,1.49890219430362,1.97451641014593,2.34659032791399,4.39305856608986,1.96807656821925,2.07748353464387,2.76185980979558,1.9173542371252,1.68268851763674,2.65798688595653,4.12567642409159,5.87249678479117,5.80314848377876,5.23315788488337,1.30578715015192,2.79678222534238,2.28642149416103,1.8289352796429,5.43522525305649,4.98152203630476,5.55296534299294,4.01933822819121,1.21246480853511,2.66662647923156,2.94612595126348,4.49098056553456
"Down","GOHIR.A13G203400",-3.16439101744557,"2.59e-02","GOHIR.A13G203400","A13","protein_coding",3.16544762141941,2.22446462309974,2.60405929291805,2.00265452435928,3.34677456081588,2.79787629989646,2.70330789949762,2.69664173463914,1.15036322045753,0.608184400520058,0.858386110398256,0.799848837162521,0.635292455499367,1.24547838652016,1.45883843258751,0.883636684176804,2.20666493625902,2.97287274777105,2.22661232272196,1.77664994321516,2.34375481561502,2.33950000334648,2.48628258822735,0.806563614987524,0.682092091675074,1.81720531582654,1.47819398048419,1.03418165473932,0.9015001601663,1.4285854569193,0.647026082134884,1.48561492082418,3.53544450149018,4.15995996518157,5.4668119008756,5.38827317277421,1.10098959404736,2.72796163602505,3.00497875386015,2.99133649296105,1.85033388282869,1.31853508398101,2.24902530899364,1.94937618128416,1.14699903050998,1.49224670390676,1.79418722936319,0.875350695902718
"Down","GOHIR.D11G199800",-3.16066484373055,"1.36e-02","GOHIR.D11G199800","D11","protein_coding",1.58968048575387,1.92951417740405,1.17900113422896,2.23911827192026,2.02504117505887,1.48958370692127,2.15876482034387,2.04250086216758,1.30286257433926,1.64597809832547,2.37543761717912,1.9648178038272,2.38030425968516,3.13377508259468,3.09654970334427,2.67372943533367,2.56471148327787,2.10536425939116,2.32310733829142,2.62863907474335,1.86304314955594,1.96433971201374,2.02682404317316,1.26583002750987,1.39566878975209,1.94391648848899,2.59256537267806,2.18249328909511,2.70912837040507,1.97931901480309,2.4038060641556,2.04507775636523,2.43430743901092,3.35804931113076,5.72864777777107,4.91390097182019,1.98214003484519,1.93421468618772,1.87502225368942,2.08229560578669,3.00357089724439,2.14509808526191,1.83058516083667,1.65677583240868,2.15242889314714,2.05273604606622,2.45922087198523,2.4069768267086
"Down","GOHIR.D10G222400",-3.15864688563329,"4.69e-02","GOHIR.D10G222400","D10","protein_coding",4.67663975377803,2.89178282088196,3.98230611026537,4.27727151647417,6.02943677185258,4.73493601432787,6.07248801012174,6.22578563147086,1.25019646324754,1.23885432099324,1.56252721619485,1.48717527636301,1.2742737703856,1.82614090774279,1.52493092209933,1.59503904474304,4.50138199977774,4.34238398068207,4.68043067883679,3.93157200056485,5.90307188131517,6.11787828503966,5.8816899277541,4.1174527330592,1.8255006512397,1.47112864443583,1.54194265902138,1.14489567576356,1.6180519452409,1.49828744223493,1.28956298489951,1.54845780491933,5.10792575891528,5.73497053421147,7.15542304058495,6.18967196756404,3.40960183063462,4.83433023466198,4.98085922830626,6.29729592375726,2.68534029747129,1.40081765108726,1.38352407566167,2.51249856180614,1.71576813188554,1.55427674127845,1.97436001363092,1.58436843490841
"Down","GOHIR.A09G133700",-3.15848815722991,"6.34e-02","GOHIR.A09G133700","A09","protein_coding",4.95590355923701,2.86106333044,4.41978043397361,3.36246730340712,3.27086603120118,2.65470528052772,3.33899913162423,2.86907296682504,5.29239051882773,2.64107002999592,4.66451628030184,3.40308120847554,4.31170974069326,4.11046890090496,4.5946500474698,4.50486379498311,2.83248740534425,5.52992012868219,2.8669822986732,2.66521909171067,2.55402903690813,3.26103928672218,2.43110254034339,2.67032365041778,3.95538622515208,6.43795616054701,2.0008770824807,3.24910897188646,3.42534789000758,4.40524081189004,2.71438016005906,4.4971048080273,4.90833416408285,6.2670987864138,7.45252271164776,6.7666232448038,2.35874375575958,3.3693604254465,3.40406727665424,3.43967546913887,7.18509603044846,7.32047508220173,7.64616228987434,5.6075584863171,2.65305822858775,3.81522575244876,4.94240303188926,5.10083011100956
"Down","GOHIR.D03G028000",-3.14733251559872,"5.21e-03","GOHIR.D03G028000","D03","protein_coding",4.36983082821412,3.78898587678291,3.79366977276822,3.26129089783509,4.35521865180633,3.9112855637907,3.60554669765,4.47799630010265,2.63707729966273,2.81872709623028,3.09028048860763,3.37715583954451,4.10709767416915,4.68699270416176,3.59717298222767,4.47435097960124,3.63717962360351,5.37779657474828,3.45959862466765,3.51684317479411,4.06106821868512,3.90773131747349,4.63714679725781,3.55115513735494,2.19678367007135,3.35163190438136,3.2792601048991,2.8423716269637,4.02403418961079,3.8183081133656,3.21574846029192,4.30715916687193,4.98184200569202,6.18999223120127,8.01646672665665,7.38384940697256,3.67724561987229,3.98903917153536,3.94389068038804,4.72699011180744,3.14847384862806,3.24042690543634,5.20788958279827,3.51002279814598,3.60042675892419,3.91403591813683,4.49696590412784,4.96825866054058
"Down","GOHIR.D07G204700",-3.14666693656519,"1.41e-02","GOHIR.D07G204700","D07","protein_coding",4.72932056255519,4.6875820180437,5.1300065045564,4.2907759744184,3.65616233182088,3.97865812614241,4.85751640574621,4.85699771996384,2.72056586070882,1.93601058480049,2.69344955853642,2.23804545615881,3.08627940274294,5.33576973471926,1.79034395093438,2.37189480584866,5.30826407648446,5.06533874705605,5.4577260802761,4.52468496051146,4.35694920872514,4.55582358334222,4.50189826107057,4.74004646470201,3.02939164213594,1.73729143690732,2.30577733526211,2.12439370481035,2.77136086844633,2.87807499705436,1.99709300632654,2.31386562505245,5.12966550387202,6.01260832588486,7.64410108118306,6.87589294182299,3.10002387241519,4.43693152272149,4.32456482792662,4.6857595322901,2.95428676582466,2.95066686430175,2.92407519418026,3.5724105043896,2.51059723866325,1.8193553727388,3.03242201645201,2.72401719775411
"Down","GOHIR.A07G198750",-3.12247543699829,"6.38e-02","GOHIR.A07G198750","A07","protein_coding",1.13842557056847,1.64600923313105,0.830820845740317,0.728649272986403,2.36995170994264,2.65612018306874,2.3535842644456,2.59405788239332,3.88823656566923,2.20967195269413,2.1412575596859,1.09907776406854,2.44371735929219,3.44541987126227,1.698818658332,3.11149209345867,2.04729138377598,1.8003448503416,2.47649072192388,1.48853686765134,2.3819525415395,3.10219947154614,2.76167508764263,1.07282692116459,2.12644784006764,2.31483629262985,1.71759024423147,2.65334352673456,2.9742136324098,2.05830000868102,2.46681763065314,3.03598995318044,2.69468077930926,3.45551230676672,4.96355740230452,4.07571993125529,2.17568137240369,2.00539236129906,1.59838233596506,3.19343474329004,2.12451345039891,2.21698728017618,4.0373058932889,3.35513821702134,2.55925712914071,1.15098397678413,3.03013394447155,3.24526442661595
"Down","GOHIR.D07G032300",-3.08657718661348,"9.19e-03","GOHIR.D07G032300","D07","protein_coding",6.49138723878871,5.25392939362036,5.96063660854024,5.46893100233747,4.84542610498019,3.39545608511066,5.53337177693893,5.21611352960139,4.58172620234247,3.20241438074375,3.2376956707468,3.37104413511789,4.27840544098851,4.15901144898782,4.56631347359799,4.41375063599325,5.64607123528525,7.24725027612202,4.84449959030608,4.96238901312017,5.10414081192402,5.19122446676007,4.51040177782511,5.18387813709887,4.15814528311508,4.75485007707038,3.2098612541588,3.06790550540877,3.31336815155027,3.7504774811294,3.90326512345782,3.82858122161015,6.72701045315759,8.47299009325628,8.65095685587891,8.07406460876878,3.38414691938122,5.64297565033977,5.2944677815661,5.3641064253824,7.32058173625628,5.50167240811558,7.28226969905083,6.18582412705975,3.73428171936878,3.46735999254212,4.89751250446113,5.51003224318333
"Down","GOHIR.A12G035200",-3.0450286293382,"4.04e-02","GOHIR.A12G035200","A12","protein_coding",7.16957004157251,7.35715352305829,6.76049922322993,7.53537552461226,6.81278770837461,5.59129830801365,7.33750436547286,7.68361842536625,3.22919192533506,3.69340995269058,4.16139572520712,3.26120044499518,5.30348637737834,5.80134955677556,3.56206445973502,3.86947668913681,7.59183694068714,7.51499417283486,7.05887853320848,6.4695241581302,7.11258043830353,7.58533925261479,6.68099106138955,6.23668668005663,2.80644509654789,3.87488377033668,4.59852065164417,2.90533504102015,4.5091154813524,4.06584796533384,4.19641258933457,5.35690914130799,7.68086607772282,8.85781166120873,9.81772305163992,8.95800785666647,5.81810722351002,7.18382684421625,6.40526721007974,7.26035172796408,4.89462328437803,4.37159970658667,7.35495345863048,5.77671440617427,3.56700029790248,3.81328222363078,5.28280240937956,6.5329968780402
"Down","GOHIR.A13G007400",-3.03086419006973,"3.42e-02","GOHIR.A13G007400","A13","protein_coding",3.92202197420197,2.61817603359484,3.45398950113874,2.54770904590794,2.91358170626148,2.42397469451437,2.70800936320431,3.01846079635097,3.18460134612874,1.03148001619635,1.31451188423932,1.80084167180367,3.00928297765914,1.98550517785803,2.53801995141518,2.64141451389944,3.4975119920246,4.35288451585079,2.92155196768757,3.11318359537246,2.92687227027566,3.5175626684218,2.42832571341802,2.05490343014885,1.11548207929324,2.45936968333232,1.2964720778576,1.40545911428356,1.36318348321969,2.20273533759358,1.57120845927934,1.30218148394199,4.28519013325594,5.5192717039726,5.53505236998159,4.69498795741196,0.7535859358486,3.2680574950733,3.27046098009659,2.83509744480533,3.99894980713484,3.93884202845866,5.41007582744959,2.60452108602672,2.13720369145255,1.87984457594629,2.43411609762519,2.62560694829296
"Down","GOHIR.A12G097900",-3.02613188194471,"9.16e-02","GOHIR.A12G097900","A12","protein_coding",3.15005507525375,1.57529289029858,3.35660784558304,2.30411475865192,1.66859850393769,1.29208420094495,2.24834213233748,1.76060449785307,1.0745357021627,0.515729430569309,0.763686959097778,0.706345025167878,1.48722774250381,1.16860488760142,1.37900662453405,1.90712158938589,2.14053744443796,3.91690992881338,2.26026011725781,1.84299474067635,1.19883267688571,2.01173095628804,1.72705713801377,1.8355242485631,0.589865958812473,0.694097066416755,0.748052204155334,0.443183061685761,1.48369629629109,0.714819497268659,0.554808993628496,2.17214285020938,3.38227393251152,5.06507504613065,4.93707292403319,4.14535152846413,0.712915131890647,1.89052799296631,1.84725497167206,2.20263314110529,1.74719445614105,2.99189755724845,2.96204883692175,1.4296884440917,0.522136035013496,0.757423248837395,1.72039603224964,2.22447646764762
"Down","GOHIR.A05G335500",-3.01075833579869,"4.84e-02","GOHIR.A05G335500","A05","protein_coding",2.0838786702844,1.85101950779779,1.82514465212188,0.906718107773857,0.948363983078049,1.23579217367178,1.36555375008959,0.719769862868638,3.86122016478937,3.07263536016663,2.72426147718931,3.22017547082078,5.06534753449507,4.68823409126657,4.24069220277091,6.03880662498564,1.48171139153021,2.70074344563307,0.825380004267101,1.1544452357962,1.38757087978786,1.11722648152816,1.45496055844081,0.843727731531104,3.23930576412316,4.21037690832878,2.39135194556868,2.78674685553256,4.90194441452692,4.51013719315313,5.25366020027921,5.64470866660739,2.48518575465467,3.68315119143849,5.10965280353457,4.4227019249216,0.82732770543812,0.79722759857288,1.25675675414165,1.63554716862644,5.00630425259718,5.27132822351938,6.10220250540124,5.94887689891306,4.318210432296,4.13866607093886,5.82071137324907,6.19246805827607
"Down","GOHIR.D05G120500",-2.99553694237187,"1.68e-02","GOHIR.D05G120500","D05","protein_coding",3.57581076088033,2.83042681973535,3.19625519506815,2.64877278817104,2.08652551666742,2.40452783520291,3.63566598950254,2.33698636021239,3.98566136158311,3.04225264443364,3.58236752655472,4.48367981514779,3.52837050430399,3.88058197896506,3.20598735818739,3.48907788513133,3.35218264016432,4.39801602471407,2.25210569486559,3.02173561595287,1.56734824030966,2.47677775818825,2.73227018777337,2.54387320770942,3.7223744533057,3.42796233009545,3.54742746900352,4.09147431976409,3.15828435767793,2.46201147090492,2.65249841179933,3.558475239143,2.72657869793447,5.15991763211011,6.73620784385289,6.71912991159289,1.91302715328962,2.93134927847474,2.29232315314955,3.15742002052857,3.66777468267689,4.52946701359883,4.82612295243971,5.36060592260933,3.56670540521683,2.53880107654692,3.64243824033738,2.58033229237013
"Down","GOHIR.A05G265700",-2.95218639860419,"2.69e-03","GOHIR.A05G265700","A05","protein_coding",6.19156844158503,4.73735851702797,5.63465345406354,5.16319669988526,5.56624508944731,5.00097004750134,4.86342784141207,5.3853602146642,5.26863254626512,3.88516220813797,3.66661197636136,3.74549362293401,5.66651738343242,5.8678467182306,4.22399526227049,6.13812692288871,5.4461431352767,7.1053843391208,5.1377536378161,5.36195326362308,5.00503673525754,5.51627772353176,5.7687732072472,5.22697137239922,4.38117412334989,5.19709173140588,3.63810049861928,3.40989606439169,4.93654259494329,5.37721987210396,5.1130158501216,5.91404786415792,6.5804730891697,8.37544561844549,8.07233156577915,7.32518641813158,4.5374131397022,5.293547998708,5.59452937530682,5.45802742272426,6.78493498358123,6.14681476532502,6.71948662089022,6.03798640681579,4.49514753260225,4.74998003727946,5.84206373266939,6.11752542533596
"Down","GOHIR.A02G156800",-2.93016201378439,"8.98e-03","GOHIR.A02G156800","A02","protein_coding",3.01272279830797,2.17851674233814,3.15695310117084,2.62540704738782,2.08098697368231,2.61662891969375,3.2909503318403,3.2758233378158,3.14285236229102,3.00583899225814,3.66040192498412,2.69423498533194,4.08154167154403,4.34181057315896,4.8722641401737,3.93909712588431,3.22768454897029,3.17447262198325,2.49507262689946,3.36871590364122,3.01147102713065,3.21693672265922,3.51467735484219,2.40475635581673,3.0241140548205,3.81955207714355,2.77225358215286,3.17217290559312,3.62405943308373,3.28313063237924,3.506779726371,4.5311716616225,2.43577876571728,2.93686428447907,5.33170639170038,4.73422062665911,1.70684202693491,2.82411059962442,2.53599986393413,1.80498109531461,4.99315270066806,3.39011126794953,3.83491027035912,2.81266467588096,3.24550661937596,3.20884410442041,3.47798171464209,3.69739646222869
"Down","GOHIR.A05G142000",-2.92027814863576,"4.84e-02","GOHIR.A05G142000","A05","protein_coding",2.44500054379001,1.96865674201523,2.53462222381182,2.31520469800146,1.61533256204079,2.19694811964427,2.21798574331989,1.31471080806535,3.38125328507432,1.87367781029534,3.05547538532955,4.04309404125092,3.42394247775711,2.00157998370133,4.2499041470278,3.10820993204587,2.36506151501433,3.56883362324155,1.68469312570136,2.83082924562054,1.62520389236917,1.74576945067038,1.61577059985003,1.18246259080199,3.12673521346438,4.48342664805489,2.57920400945932,1.75043742811301,3.14569828751866,3.1226434491089,2.213099364258,4.00093406552506,2.7486695415302,5.07104949553851,4.39825940377473,3.14342433543351,1.45578762724215,2.26216331197408,1.48683310224233,2.17198712722438,6.02033915379244,5.18148463536579,4.36369184850246,3.39376429842501,2.8535065807449,3.04213375769648,3.04938965242369,2.3364593280925
"Down","GOHIR.A02G132700",-2.91597781320298,"8.29e-03","GOHIR.A02G132700","A02","protein_coding",4.44715551708643,2.95390852693744,4.29965744305811,3.33835411594315,3.41152460199612,3.58376985254071,4.10319653794932,3.42116963403729,3.60072722886249,3.58151216525755,3.30817085963497,4.2681055761093,4.21704352676358,5.12772919400686,2.77033804152011,4.91971253658309,3.83171438428422,5.06159925787618,3.76106897895375,3.81680260667381,3.16902890356648,3.35389483663743,3.87023288654877,3.54728261592648,2.7622201553057,3.64213671598514,2.79341421553932,3.42272121057746,3.39394533613731,4.02550073691327,4.06039941251159,3.63006241180505,4.53979811573403,6.33838991500027,7.24551853813561,5.73515018308821,2.75085642475465,2.80631550609531,3.44319814930625,4.175467142341,5.76971148295631,4.87880736056022,5.733938188813,3.31983117582687,4.0491825789572,3.29549663282852,4.85129158999063,4.72479685091604
"Down","GOHIR.D07G173300",-2.91535169076953,"2.45e-02","GOHIR.D07G173300","D07","protein_coding",5.22972488255899,3.63363432590178,4.85411743846146,4.05363625698732,4.37279977422951,4.16818519840509,4.39798089706719,4.18855242285432,6.5098782061081,4.1263022719271,4.5774216401559,4.83097674116617,6.95331814357448,7.371057624629,4.60163953679703,6.87087536441295,4.14950845068682,5.65983408481506,3.85928343037985,4.31367943464799,4.02155718609526,4.32233108959413,4.42516294794403,4.18538684352135,5.32082430336229,5.35603807203816,4.10415438240212,3.81044352601787,5.81749932071193,6.31147414889717,6.26266331132526,7.60792412079851,4.78781690426959,7.27095098642708,8.00644531847436,7.57582140036158,3.46420502265536,4.52316869678526,4.1541469578993,4.33068426359415,7.40140885067408,7.16677613880891,7.88831665799888,6.00279817127325,5.36326796327424,6.42154511194696,6.93997308760797,8.10782323125835
"Down","GOHIR.A09G220066",-2.90586333401764,"1.89e-02","GOHIR.A09G220066","A09","protein_coding",4.59268334815801,4.61849710679962,4.26703403570379,4.47182832492161,4.12548211814512,3.00668003135957,4.58525027546528,4.89795736800247,1.51321885528954,1.50295976899868,2.66268732220986,2.5606180740646,3.51675221232124,3.52124204467442,2.61160744418218,2.70711686189366,4.97688860484494,4.75875403057423,4.77812075342796,3.94204314731517,4.54445892147006,5.17508553852069,4.04835691396785,4.05925821423689,3.28872042547715,2.19381126516978,3.32419862655486,1.41863522189723,2.37034703205497,2.22615312679321,2.75384212123315,2.92015879464262,4.93689744506772,5.50268145395956,6.43793735590048,5.37382354585004,2.99477233452612,4.53795897799809,3.49502587221761,4.08952663708008,2.88645783268779,3.25821120797166,5.22583796828517,2.95191922465593,2.24276711614638,3.34388710481815,2.78253309769646,2.97290402770494
"Down","GOHIR.A11G107800",-2.87793548024958,"9.17e-02","GOHIR.A11G107800","A11","protein_coding",4.94979353973093,3.86970603814725,4.25223951586039,3.62273899812588,5.11229757182365,5.41080921222177,4.90745108832895,6.10573091317211,3.3111702579762,3.15343949167432,2.68514389938935,3.15453086817897,4.23131399374792,5.35458741480143,3.8795860150538,6.59992931465369,4.44853699876304,3.91330348262106,4.35534529666287,3.95065622286913,5.72428279414832,5.61087045946152,5.79006919633553,5.25210354183951,3.13353416629732,3.13165127359828,2.66044665504882,3.01292540879571,4.0338548741722,3.17041370085846,6.5133415238018,4.25139879377701,4.41199694335694,4.65842020413298,5.82796283406,5.58868927826896,5.03948801866742,4.62441568099925,5.22491173376106,5.37160617572421,3.41967517248563,4.2500964506382,6.48494229094737,3.27386274153966,2.31872582103584,3.63751011778708,4.08890707404362,6.263779184274
"Down","GOHIR.D08G067700",-2.84483630867105,"8.45e-02","GOHIR.D08G067700","D08","protein_coding",4.41755082071488,3.78577289919866,3.54061994222863,2.86604901890657,3.02424323473697,2.6460824548859,4.84517231979099,3.90530986299277,0.911328937739248,0.901966003872347,1.17726469286156,1.11198324379132,0.931290696408549,0.982656613144815,1.14462978891042,1.20557233079265,4.04121449659094,4.72057682327703,3.7971637620673,3.67962446676745,2.77677419203978,3.92245723554786,3.9536094882145,3.1571023540202,0.982225191768308,1.66610192581873,1.15938218775634,0.825493707005598,1.22565056624718,1.12157731713716,0.944024951369107,1.16503848447623,4.84429388915342,5.24041310054348,6.49884954619358,6.01690566715764,2.54257059405325,3.91650742208355,3.71349541658216,4.04830751437852,2.22056322356328,1.03790135143425,2.24522230903318,1.18385801273016,0.908821519020134,1.17009322876563,1.0832227911358,1.8028128030266
"Down","GOHIR.A13G142400",-2.81432369641805,"9.62e-02","GOHIR.A13G142400","A13","protein_coding",1.78890943129418,1.16694808321107,2.27181894929944,1.62359745137893,2.24081550058483,1.5229185599425,2.22441114252077,2.2879888337359,1.97159820085675,1.47020859338933,1.86360431162308,2.07022224305554,0.64201574782166,2.44284709032438,1.40915502597227,1.48211407059217,1.79790881909954,3.09964901671871,1.67036938279718,2.56584853416682,2.13703746459277,2.09098072559774,1.26164299273727,2.26606024967028,2.09142377118313,2.04839578843934,0.818719186819499,0.558535254213833,0.869513687131491,2.32576344825259,0.651984118379121,2.15414997142799,2.00402907551254,3.95823631838393,3.67558011099241,3.12480050600186,1.51353396899677,1.28739164315729,1.84807725029956,1.80440792670771,2.69183995280286,3.22383812444451,1.26440922628727,0.83750109461458,1.48005662321263,0.826941716439385,1.33591898576843,1.47095724159577
"Down","GOHIR.A06G123700",-2.80028544947342,"1.47e-02","GOHIR.A06G123700","A06","protein_coding",3.16674341277948,2.18469263181102,2.21421196937992,2.50728623658046,4.10297715855994,3.88121242515238,2.41753991628503,3.18215404992395,2.36908196947255,2.55560157418644,2.52368885491539,3.40762997548443,4.57885032887707,3.7501922627888,3.46953017857065,2.85125243571254,2.82841486156077,2.99479619986693,2.87524440818185,2.40951414089249,3.56569349176983,3.35759527153183,4.26462593538347,2.73387460229592,1.45183095625961,3.50700532851254,3.00108080262155,2.58660966381258,2.22237954320048,3.95405937176284,2.42288469692732,3.20092898176447,3.38449659057266,3.64284471346747,5.15251397233565,4.3614619292554,3.65089843592178,2.65652352059426,3.42561789167316,3.45029056480626,3.59227539156385,3.50206291785545,5.25778845023986,3.7888185830212,4.17594993299987,3.51789084768146,3.69399394353457,3.42267082024845
"Down","GOHIR.D09G121266",-2.7849654698071,"2.08e-02","GOHIR.D09G121266","D09","protein_coding",2.41028509541774,2.3827355324068,2.10948109306215,2.41046295172137,5.08235789293185,4.7332649055957,3.5537508686654,5.40832724295063,3.37521315218584,3.8371972238641,4.11751363325389,4.08943700853548,5.13406123636923,5.00956875700669,4.62687174526279,4.27616494448886,2.76278706768196,2.32604846723964,3.21098566198028,3.0352027986916,4.4331366655867,5.06261401537584,5.35452238750814,2.1287546621544,3.38139333735267,3.96188479750448,4.36395464668855,3.08530774053602,6.10150263099017,5.45009332862696,5.24260953327187,4.95703524711526,4.79544499034205,3.56057227145683,5.2134368064096,4.23160556096239,3.84585772144132,3.30617227097191,3.97502862684671,5.18176839369342,5.84990775559482,5.23131847518495,5.8709914135052,4.41384488497912,5.25784578273842,5.28022905579646,6.19271605937339,5.91875494455472
"Down","GOHIR.A08G203700",-2.78136628535267,"3.00e-02","GOHIR.A08G203700","A08","protein_coding",2.25886410266722,1.20457651097371,2.47174082205256,1.75745207202635,3.15532241766144,2.57372619635514,1.26024921508373,2.19028732424254,2.09915891150115,2.2970758771872,1.27206833287786,1.2109088234294,3.42433023496098,2.62475055763147,3.36794246790024,3.71689973955117,1.67975603867103,2.40696392279161,1.42190462061621,1.35206953440155,2.19050614348903,2.57045403623363,2.55980039545077,2.01985940281482,1.9435025873459,3.59850848019886,1.81927773755324,2.33496153054078,3.23979986218827,2.15371867883077,3.08763421234617,3.91093143728057,2.68253355420378,3.36620242676737,3.87897820903595,3.07038982905232,2.56206122263386,2.31878713067024,1.68127041100383,2.00216931239459,3.90839447068737,3.56481958756575,4.62222709440296,3.94996214974073,2.4897457976655,2.76497298530682,4.4906735253133,4.5006768823483
"Down","GOHIR.D12G271500",-2.77409366068885,"5.69e-02","GOHIR.D12G271500","D12","protein_coding",2.82257693878195,1.39913717747918,2.56607213843914,1.60974846275931,1.2728703844405,1.32160288141094,1.8160543993813,1.59178764077512,0.870601902801043,0.287368868328554,0.514192334613589,0.461882712154839,0.896153316612873,1.68006918860527,1.16465073687011,1.24067043133494,1.80381357223833,2.80898951101271,1.99378030253983,1.99235540499646,1.28328615751804,1.843962967328,1.03470719571248,1.51176420105149,0.355333531983447,0.450695878945987,0.499940791015894,0.220793432102275,0.552476104566275,0.469620291398034,0.323206215665327,1.19011238122254,3.99857864218505,4.68178465601045,4.5485928048305,3.35560994811527,0.0599661555021824,2.13198267151845,1.5229798690583,1.50200424406927,1.48007176353306,1.45544419039305,0.389371493547215,1.21358575632074,0.867384459455758,1.19641738853261,1.08792860279032,0.529280039808734
"Down","GOHIR.A08G246300",-2.77352059339608,"4.67e-02","GOHIR.A08G246300","A08","protein_coding",6.89446516216333,6.73348468741655,6.86329167695793,6.66460006370999,5.33805804089012,4.9934127401943,6.36416643638011,6.05817779477519,4.77146260598463,3.17849158544227,2.74183191221618,3.01921114999461,4.56342189720321,5.98521024064601,3.33716927644781,5.00654668965282,6.84197122376304,7.63047669578072,6.38341422809238,6.41954672640188,5.69381064916779,6.2938082626767,6.06557982594269,5.90938930068539,3.99015284935949,4.49258684918389,3.35915631004671,3.05982995799839,3.88851072391621,3.87205217902192,3.56215499633436,5.40308410770274,7.10732810252704,8.34956705971136,9.41730739792599,8.90865045889327,4.56327908373677,6.37598304646794,5.89577762565903,5.99263257203322,5.13323927572799,4.19583371936557,6.11497328976319,3.62486590818373,3.18916083097572,4.22942050231366,3.94408981388111,5.1131831412243
"Down","GOHIR.D10G056600",-2.75989630935825,"5.21e-03","GOHIR.D10G056600","D10","protein_coding",7.63359237872052,6.25216008649955,7.07480079208492,6.46773799089105,6.25872508189311,6.11134517396309,6.53537393426527,6.3011287185749,7.26383255244807,6.57206599160008,7.0497866205813,7.02575622040394,9.0364380654624,8.45173694019136,8.82217784767642,9.34403193105877,6.75676145920099,8.51897291306055,6.33017182196556,6.74678257690134,6.25812144049308,6.57880641528709,6.41640579896534,6.52316168810851,6.59794177848481,7.43941524683981,6.06964727781278,6.33555619099464,9.39374912224527,8.88597528877874,9.39553086558132,9.35874345917831,8.18170555282905,10.2779644746868,10.7909033640455,10.3137866700864,5.57038269788664,6.93665567273593,6.64500559304036,7.13069822842814,8.25913343118647,9.01434887926511,10.00116165505,8.73519928628055,8.0415418801934,8.6915431253046,9.81452886422881,10.6652914312751
"Down","GOHIR.A04G078500",-2.75837154637026,"8.98e-03","GOHIR.A04G078500","A04","protein_coding",2.21564314279549,2.36930615866718,2.41091555140935,2.55870031874769,3.00357352546036,2.57942362802576,3.18245180317497,2.11668721796352,5.5155706003917,3.93843179592671,3.75667746986228,4.45890839550003,4.30007479152727,3.60803632583537,5.36059765537169,5.39370072452402,2.59005808518904,3.37966516175959,2.68555731233638,2.59112983895431,2.28684452363248,3.12917863031137,2.60491079070048,2.12504408833825,4.41348356971719,5.7170447196459,3.5781765237735,4.1096633569162,5.1023093374986,4.77261363859952,4.09630098992915,5.47193730296996,3.11496664346248,4.64036897763922,3.98839527170814,3.83254061169077,1.28859919377497,3.16853430189459,2.72821048881782,2.83961555989508,6.61342621197143,7.01392118252617,7.40763497555357,6.54378787005037,4.30080408132064,5.02666834128039,5.58858340292127,4.70516033541862
